"","key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","gadm","isInCluster","class","recordedByIDs","identifiedByIDs","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","identifiedBy","identificationID","name","decimalLatitude","decimalLongitude","stateProvince","geodeticDatum","countryCode","country","verbatimLocality","eventTime","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","identificationRemarks","elevation","elevationAccuracy","continent","institutionID","municipality","county","locality","language","type","collectionID","individualCount","sex","institutionKey","dynamicProperties","identificationVerificationStatus","eventRemarks","locationAccordingTo","preparations","georeferencedDate","nomenclaturalCode","higherGeography","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","recordNumber","startDayOfYear","collectionKey","fieldNumber","locationRemarks","georeferenceProtocol","ownerInstitutionCode","datasetID","typeStatus","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimSRS","verbatimCoordinateSystem","eventID","higherGeographyID","disposition","locationID","http...unknown.org.rights","http...unknown.org.language","http...unknown.org.rightsHolder","associatedSequences","taxonConceptID"
"49","859531203","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:48:05.204+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1963,6,23,"1963-06-23T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:48:05.204+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-239852",NA,NA,"1963-06-23",NA,"Mammals","859531203","urn:catalog:AMNH:Mammals:M-239852",NA,"M. D. Tuttle","M-239852",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Pasco",NA,"PER","Peru","South America; Peru; Pasco; Oxapampa; ; ; ; ; ; ; South America; Peru; Pasco; Oxapampa; ; ; ; ; ; ; Nevati Mission",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Oxapampa","Nevati Mission","en","PhysicalObject",NA,1,"FEMALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,"Not Mounted, Disarticulated",NA,"ICZN","South America;Peru;Pasco;Oxapampa;;;;",NA,"174",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","MDT-1877","174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","1417455037","Aotus nancymaae Hershkovitz, 1983","incomis,inmafu","3b8a9502-9fed-4b72-8ccf-97ded9c458be","4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4","43d575e8-6726-46a9-9464-dca8952b0758","BR","DWC_ARCHIVE","2021-09-12T07:32:05.896+00:00","2021-09-15T08:48:32.953+00:00",106,"4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1960,11,1,"1960-11-01T00:00:00",NA,"2021-09-15T08:48:32.953+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"MPEG.MAM 001839",NA,NA,NA,NA,"MAM","1417455037","MPEG.MAM 001839",NA,"Hidasi, J.","MPEG.MAM 001839",NA,"MPEG",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Amazonas",NA,"BRA","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"bd096872-1315-4d9a-87e9-152e4af6eee9",NA,NA,NA,NA,"Seco - 1",NA,NA,"Amazonas",NA,NA,NA,"1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","665731064","Aotus nancymaae Hershkovitz, 1983","cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-09-07T13:35:01.737+00:00","2021-09-15T19:03:16.225+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1957,9,15,"1957-09-15T00:00:00",NA,"2021-09-15T19:03:16.225+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,FALSE,"Mammalia","none","none","The Field Museum of Natural History","752c5694-e70f-4a1f-a787-fb3b82e65535",NA,NA,NA,NA,"Mammals","665731064","752c5694-e70f-4a1f-a787-fb3b82e65535",NA,"C. Kalinowski","88868",NA,"FMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",-4.45,-71.783333,"Loreto","WGS84","PER","Peru",NA,NA,NA,NA,NA,NA,200,NA,"SOUTH_AMERICA","FMNH",NA,"Mariscal Ramon Castilla","Rio Yavari Mirim, Quebrada Esperanza","en","PhysicalObject","Mammals",NA,"MALE","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"skin,skull",NA,NA,"South America, Peru, Loreto, Mariscal Ramon Castilla, Neotropics: Rio Yavari Mirim, Quebrada Esperanza",NA,NA,NA,NA,"2587739",NA,NA,"http://fieldmuseum.org/about/copyright-information","Animalia Chordata Mammalia Primates Aotidae","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"CK-2440","15","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","157015","decimal degrees","not recorded","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","665731066","Aotus nancymaae Hershkovitz, 1983","cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-09-07T13:35:01.737+00:00","2021-09-15T19:03:15.953+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1957,9,15,"1957-09-15T00:00:00",NA,"2021-09-15T19:03:15.953+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",NA,FALSE,"Mammalia","none","none","The Field Museum of Natural History","6063e4f7-247d-46d1-9fa3-df302ac3a4c3",NA,NA,NA,NA,"Mammals","665731066","6063e4f7-247d-46d1-9fa3-df302ac3a4c3",NA,"C. Kalinowski","88869",NA,"FMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",-4.45,-71.783333,"Loreto","WGS84","PER","Peru",NA,NA,NA,NA,NA,NA,200,NA,"SOUTH_AMERICA","FMNH",NA,"Mariscal Ramon Castilla","Rio Yavari Mirim, Quebrada Esperanza","en","PhysicalObject","Mammals",NA,"MALE","e71f36f1-e271-4720-a604-3c5a1418e7aa",NA,NA,NA,NA,"skin,skull",NA,NA,"South America, Peru, Loreto, Mariscal Ramon Castilla, Neotropics: Rio Yavari Mirim, Quebrada Esperanza",NA,NA,NA,NA,"2587740",NA,NA,"http://fieldmuseum.org/about/copyright-information","Animalia Chordata Mammalia Primates Aotidae","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"CK-2441","15","6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","157016","decimal degrees","not recorded","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","859274172","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:48:04.248+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1927,1,16,"1927-01-16T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:48:04.248+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-74382",NA,NA,"1927-01-16",NA,"Mammals","859274172","urn:catalog:AMNH:Mammals:M-74382",NA,"Olalla y Hijos","M-74382",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Maynas; ; ; ; ; ; ; South America; Peru; Loreto; Maynas; ; ; ; ; ; ; Apayacu River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Maynas","Apayacu River","en","PhysicalObject",NA,1,"FEMALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,"Not Mounted",NA,"ICZN","South America;Peru;Loreto;Maynas;;;;",NA,"16",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","859275802","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:48:04.308+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1927,5,15,"1927-05-15T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:48:04.308+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-76471",NA,NA,"1927-05-15",NA,"Mammals","859275802","urn:catalog:AMNH:Mammals:M-76471",NA,"Olalla y Hijos","M-76471",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; Sarayacu, Ucayali River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Ucayali","Sarayacu, Ucayali River","en","PhysicalObject",NA,1,"FEMALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,NA,NA,"ICZN","South America;Peru;Loreto;Ucayali;;;;",NA,"135",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","859275813","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:48:01.663+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1927,5,13,"1927-05-13T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:48:01.663+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-76472",NA,NA,"1927-05-13",NA,"Mammals","859275813","urn:catalog:AMNH:Mammals:M-76472",NA,"Olalla y Hijos","M-76472",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; Sarayacu, Ucayali River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Ucayali","Sarayacu, Ucayali River","en","PhysicalObject",NA,1,"FEMALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,NA,NA,"ICZN","South America;Peru;Loreto;Ucayali;;;;",NA,"133",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","859275823","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:47:59.518+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1927,5,5,"1927-05-05T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:47:59.518+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-76473",NA,NA,"1927-05-05",NA,"Mammals","859275823","urn:catalog:AMNH:Mammals:M-76473",NA,"Olalla y Hijos","M-76473",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; Sarayacu, Ucayali River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Ucayali","Sarayacu, Ucayali River","en","PhysicalObject",NA,1,"FEMALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,NA,NA,"ICZN","South America;Peru;Loreto;Ucayali;;;;",NA,"125",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","859275833","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:48:02.870+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1927,5,5,"1927-05-05T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:48:02.870+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-76474",NA,NA,"1927-05-05",NA,"Mammals","859275833","urn:catalog:AMNH:Mammals:M-76474",NA,"Olalla y Hijos","M-76474",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; Sarayacu, Ucayali River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Ucayali","Sarayacu, Ucayali River","en","PhysicalObject",NA,1,"MALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,NA,NA,"ICZN","South America;Peru;Loreto;Ucayali;;;;",NA,"125",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","859275843","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:47:58.921+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1927,5,10,"1927-05-10T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:47:58.921+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-76475",NA,NA,"1927-05-10",NA,"Mammals","859275843","urn:catalog:AMNH:Mammals:M-76475",NA,"Olalla y Hijos","M-76475",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; South America; Peru; Loreto; Ucayali; ; ; ; ; ; ; Sarayacu, Ucayali River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Ucayali","Sarayacu, Ucayali River","en","PhysicalObject",NA,1,"MALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,NA,NA,"ICZN","South America;Peru;Loreto;Ucayali;;;;",NA,"130",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE",NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","859542740","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:48:05.267+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1926,5,6,"1926-05-06T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:48:05.267+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-98330",NA,NA,"1926-05-06",NA,"Mammals","859542740","urn:catalog:AMNH:Mammals:M-98330",NA,NA,"M-98330",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Loreto; ; ; ; ; ; ; South America; Peru; Loreto; Loreto; ; ; ; ; ; ; Marupa Island, Amazon River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Loreto","Marupa Island, Amazon River","en","PhysicalObject",NA,1,"MALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,NA,NA,"ICZN","South America;Peru;Loreto;Loreto;;;;",NA,"126",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","362","126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","859542748","Aotus nancymaae Hershkovitz, 1983","incomis","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-09-07T23:32:21.639+00:00","2021-09-15T22:48:02.856+00:00",115,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219589,1,44,359,798,3239574,2436667,11215067,11215067,"Aotus nancymai Hershkovitz, 1983","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus nancymai","Aotus","nancymaae","SPECIES","SYNONYM","VU",NA,NA,1926,5,6,"1926-05-06T00:00:00","2013-08-07T00:00:00.000+00:00","2021-09-15T22:48:02.856+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","none",FALSE,"Mammalia","none","none",NA,"urn:catalog:AMNH:Mammals:M-98331",NA,NA,"1926-05-06",NA,"Mammals","859542748","urn:catalog:AMNH:Mammals:M-98331",NA,NA,"M-98331",NA,"AMNH",NA,NA,NA,"Aotus nancymaae Hershkovitz, 1983",NA,NA,"Loreto",NA,"PER","Peru","South America; Peru; Loreto; Loreto; ; ; ; ; ; ; South America; Peru; Loreto; Loreto; ; ; ; ; ; ; Marupa Island, Amazon River",NA,NA,NA,NA,NA,NA,NA,"SOUTH_AMERICA","urn:lsid:biocol.org:col:34925",NA,"Loreto","Marupa Island, Amazon River","en","PhysicalObject",NA,1,"FEMALE","dc02e848-9e1f-4dd0-8078-2eb60620d39b",NA,NA,NA,NA,"Not Mounted",NA,"ICZN","South America;Peru;Loreto;Loreto;;;;",NA,"126",NA,NA,NA,NA,NA,"http://www.vertnet.org/resources/norms.html","Animalia;Chordata;Mammalia;Primates;Aotinae;Aotus","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","NATIVE","363","126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
