"","replicate","BSMreplicate","nodeStart","nodeEnd","nodeEndLabel","ageStart","ageEnd","rangeAncestor","rangeStart","rangeEnd","transitionCladog","transitionCladogType","transitionAnag","transitionAnagType","transitionTime","nodeOfInterest","BGBeventTypeClado","BGBeventTypeAnag"
"1",1,1,133,1,"Mico_humeralifer",1.03,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"2",1,1,133,2,"Mico_mauesi",1.03,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"3",1,1,132,3,"Mico_argentatus",2.68,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"4",1,1,131,4,"Mico_emiliae",2.91,0,"AD","D","D","AD -> D","subset_sympatry","–","–","–","","",""
"5",1,1,130,5,"Cebuella_pygmaea",5.11,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"6",1,1,137,6,"Callithrix_jacchus",0.35,0,"BCE","B","B","BCE -> B","subset_sympatry","–","–","–","","",""
"7",1,1,137,7,"Callithrix_penicillata",0.35,0,"BCE","BCE","BCE","BCE -> BCE","subset_sympatry","–","–","–","","",""
"8",1,1,136,8,"Callithrix_kuhlii",1.76,0,"CE","E","E","CE -> E","subset_sympatry","–","–","–","","",""
"9",1,1,135,9,"Callithrix_geoffroyi",2.01,0,"CE","C","C","CE -> C","subset_sympatry","–","–","–","","",""
"10",1,1,134,10,"Callithrix_aurita",4.05,0,"AC","C","C","AC -> C","subset_sympatry","–","–","–","","",""
"11",1,1,128,11,"Callimico_goeldii",11.26,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"12",1,1,140,12,"Leontopithecus_chrysopygus",0.29,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"13",1,1,140,13,"Leontopithecus_rosalia",0.29,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"14",1,1,139,14,"Leontopithecus_chrysomelas",0.74,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"15",1,1,138,15,"Micodon_kyotensis",12.5,12.4,"AC","A","A","AC -> A","allopatry","–","–","–","","",""
"16",1,1,145,16,"Saguinus_bicolor",2.3,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"17",1,1,145,17,"Saguinus_martinsi",2.3,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"18",1,1,144,18,"Saguinus_midas",3.98,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"19",1,1,146,19,"Saguinus_geoffroyi",1.25,0,"AG","G","G","AG -> G","subset_sympatry","–","–","–","","",""
"20",1,1,146,20,"Saguinus_oedipus",1.25,0,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","",""
"21",1,1,148,21,"Saguinus_labiatus",2.17,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"22",1,1,148,22,"Saguinus_mystax",2.17,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"23",1,1,147,23,"Saguinus_imperator",5.41,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"24",1,1,150,24,"Saguinus_fuscicollis",2.39,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"25",1,1,150,25,"Saguinus_tripartitus",2.39,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"26",1,1,151,26,"Saguinus_nigricollis",2.88,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"27",1,1,151,27,"Saguinus_melanoleucus",2.88,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"28",1,1,157,28,"Aotus_griseimembra",1.9,0,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","",""
"29",1,1,157,29,"Aotus_lemurinus",1.9,0,"AG","G","ADG","AG -> G","subset_sympatry","G -> ADG","dispersal","1.5","","","d"
"30",1,1,156,30,"Aotus_trivirgatus",3.5,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"31",1,1,155,31,"Aotus_vociferans",4.6,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"32",1,1,159,32,"Aotus_azarae",2.08,0,"AD","AD","ABD","AD -> AD","subset_sympatry","AD -> ABD","dispersal","1","","","d"
"33",1,1,159,33,"Aotus_nigriceps",2.08,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"34",1,1,158,34,"Aotus_nancymaae",4.39,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"35",1,1,153,35,"Aotus_dindensis",12.78,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"36",1,1,152,36,"Tremacebus_harringtoni",20.05,19.95,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"37",1,1,166,37,"Sapajus_apella",0.57,0,"ABD","AD","AD","ABD -> AD","allopatry","–","–","–","","",""
"38",1,1,166,38,"Sapajus_libidinosus",0.57,0,"ABD","B","B","ABD -> B","allopatry","–","–","–","","",""
"39",1,1,167,39,"Sapajus_robustus",2.64,0,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"40",1,1,167,40,"Sapajus_xanthosternos",2.64,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"41",1,1,169,41,"Cebus_albifrons",1.77,0,"ADH","A","A","ADH -> A","allopatry","–","–","–","","",""
"42",1,1,169,42,"Cebus_olivaceus",1.77,0,"ADH","DH","DH","ADH -> DH","allopatry","–","–","–","","",""
"43",1,1,168,43,"Cebus_capucinus",2.48,0,"AH","A","AFG","AH -> A","subset_sympatry","A -> AFG","dispersal","1.84","","","d"
"44",1,1,163,44,"Acrecebus_fraileyi",7.51,7.41,"AC","A","A","AC -> A","subset_sympatry","–","–","–","","",""
"45",1,1,162,45,"Patasola_magdalenae",12.51,12.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"46",1,1,174,46,"Saimiri_oerstedii",1.41,0,"ADF","F","F","ADF -> F","allopatry","–","–","–","","",""
"47",1,1,174,47,"Saimiri_sciureus",1.41,0,"ADF","AD","AD","ADF -> AD","allopatry","–","–","–","","",""
"48",1,1,173,48,"Saimiri_ustus",2.78,0,"AF","A","A","AF -> A","subset_sympatry","–","–","–","","",""
"49",1,1,172,49,"Saimiri_boliviensis",3.47,0,"AF","A","A","AF -> A","subset_sympatry","–","–","–","","",""
"50",1,1,175,50,"Laventiana_annectens",15.06,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"51",1,1,175,51,"Neosaimiri_fieldsi",15.06,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"52",1,1,170,52,"Killikaike_blakei",16.51,16.41,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"53",1,1,176,53,"Panamacebus_transitus",20.93,20.83,"GI","G","G","GI -> G","allopatry","–","–","–","","",""
"54",1,1,176,54,"Dolichocebus_gaimanensis",20.93,20,"GI","I","I","GI -> I","allopatry","–","–","–","","",""
"55",1,1,123,55,"Chilecebus_carrascoensis",22.99,20.09,"AI","I","I","AI -> I","subset_sympatry","–","–","–","","",""
"56",1,1,187,56,"Alouatta_macconnelli",0.02,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"57",1,1,187,57,"Alouatta_seniculus",0.02,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"58",1,1,186,58,"Alouatta_nigerrima",0.3,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"59",1,1,185,59,"Alouatta_sara",1.55,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"60",1,1,184,60,"Alouatta_caraya",3.61,0,"AB","B","BCE","AB -> B","allopatry","B -> BCE","dispersal","2.39","","","d"
"61",1,1,188,61,"Alouatta_belzebul",3.79,0,"CDE","D","D","CDE -> D","allopatry","–","–","–","","",""
"62",1,1,188,62,"Alouatta_guariba",3.79,0,"CDE","CE","CE","CDE -> CE","allopatry","–","–","–","","",""
"63",1,1,189,63,"Alouatta_palliata",3.83,0,"F","F","FG","F -> F","in_situ_speciation","F -> FG","dispersal","0.87","","","d"
"64",1,1,189,64,"Alouatta_pigra",3.83,0,"F","F","F","F -> F","in_situ_speciation","–","–","–","","",""
"65",1,1,190,65,"Paralouatta_varonai",1.26,1.16,"BJ","J","J","BJ -> J","allopatry","–","–","–","","",""
"66",1,1,190,66,"Cartelles_coimbrafilhoi",1.26,0.02,"BJ","B","B","BJ -> B","allopatry","–","–","–","","",""
"67",1,1,180,67,"Stirtonia_victoriae",15.62,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"68",1,1,179,68,"Stirtonia_tatacoensis",18.76,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"69",1,1,197,69,"Ateles_belzebuth",2.49,0,"AG","A","AD","AG -> A","allopatry","A -> AD","dispersal","1.81","","","d"
"70",1,1,197,70,"Ateles_geoffroyi",2.49,0,"AG","G","FG","AG -> G","allopatry","G -> FG","dispersal","1.65","","","d"
"71",1,1,196,71,"Ateles_hybridus",2.77,0,"AG","A","AH","AG -> A","subset_sympatry","A -> AH","dispersal","0.15","","","d"
"72",1,1,195,72,"Ateles_fusciceps",3.78,0,"AG","G","G","AG -> G","subset_sympatry","–","–","–","","",""
"73",1,1,198,73,"Ateles_chamek",0.74,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"74",1,1,198,74,"Ateles_paniscus",0.74,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"75",1,1,193,75,"Caipora_bambuiorum",8.61,0.02,"ABG","B","B","ABG -> B","allopatry","–","–","–","","",""
"76",1,1,200,76,"Brachyteles_arachnoides",3.14,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"77",1,1,200,77,"Brachyteles_hypoxanthus",3.14,0,"C","C","C","C -> C","in_situ_speciation","–","–","–","","",""
"78",1,1,201,78,"Lagothrix_cana",0.54,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"79",1,1,201,79,"Lagothrix_lagotricha",0.54,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"80",1,1,191,80,"Solimoea_acrensis",17.13,7.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"81",1,1,177,81,"Mohanamico_hershkovitzi",24.3,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"82",1,1,213,82,"Callicebus_brunneus",0.81,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"83",1,1,213,83,"Callicebus_hoffmannsi",0.81,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"84",1,1,212,84,"Callicebus_moloch",2.74,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"85",1,1,211,85,"Callicebus_cupreus",3.33,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"86",1,1,214,86,"Callicebus_caligatus",1.97,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"87",1,1,214,87,"Callicebus_donacophilus",1.97,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"88",1,1,216,88,"Callicebus_coimbrai",2.66,0,"CE","E","E","CE -> E","allopatry","–","–","–","","",""
"89",1,1,216,89,"Callicebus_personatus",2.66,0,"CE","C","C","CE -> C","allopatry","–","–","–","","",""
"90",1,1,215,90,"Callicebus_nigrifrons",4.29,0,"C","C","BC","C -> C","in_situ_speciation","C -> BC","dispersal","2.66","","","d"
"91",1,1,217,91,"Callicebus_lugens",1.51,0,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","0.34","","","d"
"92",1,1,217,92,"Callicebus_torquatus",1.51,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"93",1,1,207,93,"Miocallicebus_villaviejai",12.81,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"94",1,1,206,94,"Carlocebus_carmenensis",18.02,17,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"95",1,1,205,95,"Homunculus_patagonicus",18.12,16.5,"AI","I","I","AI -> I","subset_sympatry","–","–","–","","",""
"96",1,1,219,96,"Xenothrix_mcgregori",1.32,0,"J","J","J","J -> J","in_situ_speciation","–","–","–","","",""
"97",1,1,219,97,"Antillothrix_bernensis",1.32,1.22,"J","J","J","J -> J","in_situ_speciation","–","–","–","","",""
"98",1,1,218,98,"Insulacebus_toussentiana",1.41,0.01,"J","J","J","J -> J","in_situ_speciation","–","–","–","","",""
"99",1,1,226,99,"Cacajao_hosomi",1.4,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"100",1,1,226,100,"Cacajao_melanocephalus",1.4,0,"AD","A","A","AD -> A","allopatry","–","–","–","","",""
"101",1,1,225,101,"Cacajao_calvus",3.14,0,"AD","A","A","AD -> A","subset_sympatry","–","–","–","","",""
"102",1,1,227,102,"Chiropotes_chiropotes",1.78,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"103",1,1,227,103,"Chiropotes_utahicki",1.78,0,"D","D","D","D -> D","in_situ_speciation","–","–","–","","",""
"104",1,1,231,104,"Pithecia_irrorata",0.76,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"105",1,1,231,105,"Pithecia_monachus",0.76,0,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"106",1,1,230,106,"Pithecia_pithecia",4.8,0,"AD","D","D","AD -> D","allopatry","–","–","–","","",""
"107",1,1,229,107,"Nuciruptor_rubricae",12.51,12.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"108",1,1,228,108,"Cebupithecia_sarmientoi",15.09,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"109",1,1,222,109,"Proteropithecia_neuquenensis",15.71,15.61,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"110",1,1,221,110,"Soriacebus_ameghinorum",18.01,17,"AI","I","I","AI -> I","subset_sympatry","–","–","–","","",""
"111",1,1,220,111,"Mazzonicebus_almendrae",21.44,20,"AI","I","I","AI -> I","allopatry","–","–","–","","",""
"112",1,1,202,112,"Canaanimico_amazonensis",26.68,26.56,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"113",1,1,120,113,"Lagonimico_conclucatus",29.08,12.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"114",1,1,119,114,"Szalatavus_attricuspis",30.07,26.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"115",1,1,118,115,"Branisella_boliviana",31.32,26.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"116",1,1,117,116,"Perupithecus_ucayaliensis",37.51,37.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","","",""
"117",1,1,117,118,"inNode118",37.51,31.32,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"118",1,1,118,119,"inNode119",31.32,30.07,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"119",1,1,119,120,"inNode120",30.07,29.08,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"120",1,1,120,121,"inNode121",29.08,28.77,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"121",1,1,121,122,"inNode122",28.77,26.19,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"122",1,1,122,123,"inNode123",26.19,22.99,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","25.75","","subset (s)","d"
"123",1,1,123,124,"inNode124",22.99,22.31,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","subset (s)",""
"124",1,1,124,125,"inNode125",22.31,21.77,"AI","A","AI","AI -> A","subset_sympatry","A -> AI","dispersal","21.98","","subset (s)","d"
"125",1,1,125,126,"inNode126",21.77,14.99,"AI","A","A","AI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"126",1,1,126,127,"inNode127",14.99,12.61,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","13.6","","subset (s)","d"
"127",1,1,127,128,"inNode128",12.61,11.26,"AC","A","A","AC -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"128",1,1,128,129,"inNode129",11.26,6.78,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"129",1,1,129,130,"inNode130",6.78,5.11,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"130",1,1,130,131,"inNode131",5.11,2.91,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","4.2","","subset (s)","d"
"131",1,1,131,132,"inNode132",2.91,2.68,"AD","AD","AD","AD -> AD","subset_sympatry","–","–","–","","vicariance (v)",""
"132",1,1,132,133,"inNode133",2.68,1.03,"AD","A","A","AD -> A","allopatry","–","–","–","","sympatry (y)",""
"133",1,1,129,134,"inNode134",6.78,4.05,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","6.1","","subset (s)","d"
"134",1,1,134,135,"inNode135",4.05,2.01,"AC","AC","CE","AC -> AC","subset_sympatry","AC -> CE","dispersal_and_extinction","3.46","","subset (s)","d"
"135",1,1,135,136,"inNode136",2.01,1.76,"CE","CE","CE","CE -> CE","subset_sympatry","–","–","–","","subset (s)",""
"136",1,1,136,137,"inNode137",1.76,0.35,"CE","CE","BCE","CE -> CE","subset_sympatry","CE -> BCE","dispersal","0.5","","subset (s)","d"
"137",1,1,127,138,"inNode138",12.61,12.5,"AC","AC","AC","AC -> AC","subset_sympatry","–","–","–","","vicariance (v)",""
"138",1,1,138,139,"inNode139",12.5,0.74,"AC","C","CE","AC -> C","allopatry","C -> CE","dispersal","11.82","","vicariance (v)","d"
"139",1,1,139,140,"inNode140",0.74,0.29,"CE","C","C","CE -> C","allopatry","–","–","–","","sympatry (y)",""
"140",1,1,126,141,"inNode141",14.99,9.52,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"141",1,1,141,142,"inNode142",9.52,7.65,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"142",1,1,142,143,"inNode143",7.65,6.13,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"143",1,1,143,144,"inNode144",6.13,3.98,"A","A","D","A -> A","in_situ_speciation","A -> D","dispersal_and_extinction","5.44","","sympatry (y)","d"
"144",1,1,144,145,"inNode145",3.98,2.3,"D","D","D","D -> D","in_situ_speciation","–","–","–","","sympatry (y)",""
"145",1,1,143,146,"inNode146",6.13,1.25,"A","A","AG","A -> A","in_situ_speciation","A -> AG","dispersal","2.02","","subset (s)","d"
"146",1,1,142,147,"inNode147",7.65,5.41,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"147",1,1,147,148,"inNode148",5.41,2.17,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"148",1,1,141,149,"inNode149",9.52,2.94,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"149",1,1,149,150,"inNode150",2.94,2.39,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"150",1,1,149,151,"inNode151",2.94,2.88,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"151",1,1,125,152,"inNode152",21.77,20.05,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"152",1,1,152,153,"inNode153",20.05,12.78,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"153",1,1,153,154,"inNode154",12.78,5.52,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"154",1,1,154,155,"inNode155",5.52,4.6,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"155",1,1,155,156,"inNode156",4.6,3.5,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"156",1,1,156,157,"inNode157",3.5,1.9,"A","A","AG","A -> A","in_situ_speciation","A -> AG","dispersal","3.28","","subset (s)","d"
"157",1,1,154,158,"inNode158",5.52,4.39,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"158",1,1,158,159,"inNode159",4.39,2.08,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","2.96","","subset (s)","d"
"159",1,1,124,160,"inNode160",22.31,21.95,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","subset (s)",""
"160",1,1,160,161,"inNode161",21.95,19.15,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","subset (s)",""
"161",1,1,161,162,"inNode162",19.15,12.51,"AI","A","A","AI -> A","subset_sympatry","–","–","–","","sympatry (y)",""
"162",1,1,162,163,"inNode163",12.51,7.51,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","12.16","","subset (s)","d"
"163",1,1,163,164,"inNode164",7.51,6.94,"AC","AC","AC","AC -> AC","subset_sympatry","–","–","–","","subset (s)",""
"164",1,1,164,165,"inNode165",6.94,3.13,"AC","AC","ACE","AC -> AC","subset_sympatry","AC -> ACE","dispersal","5.36","","vicariance (v)","d"
"165",1,1,165,166,"inNode166",3.13,0.57,"ACE","A","ABD","ACE -> A","allopatry","A -> ABD","dispersal","2.22","","vicariance (v)","d"
"166",1,1,165,167,"inNode167",3.13,2.64,"ACE","CE","CE","ACE -> CE","allopatry","–","–","–","","vicariance (v)",""
"167",1,1,164,168,"inNode168",6.94,2.48,"AC","A","AH","AC -> A","subset_sympatry","A -> AH","dispersal","3.91","","subset (s)","d"
"168",1,1,168,169,"inNode169",2.48,1.77,"AH","AH","ADH","AH -> AH","subset_sympatry","AH -> ADH","dispersal","2.47","","vicariance (v)","d"
"169",1,1,161,170,"inNode170",19.15,16.51,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"170",1,1,170,171,"inNode171",16.51,15.69,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"171",1,1,171,172,"inNode172",15.69,3.47,"A","A","AF","A -> A","in_situ_speciation","A -> AF","dispersal","11.58","","subset (s)","d"
"172",1,1,172,173,"inNode173",3.47,2.78,"AF","AF","AF","AF -> AF","subset_sympatry","–","–","–","","subset (s)",""
"173",1,1,173,174,"inNode174",2.78,1.41,"AF","AF","ADF","AF -> AF","subset_sympatry","AF -> ADF","dispersal","2.18","","vicariance (v)","d"
"174",1,1,171,175,"inNode175",15.69,15.06,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"175",1,1,160,176,"inNode176",21.95,20.93,"AI","I","GI","AI -> I","subset_sympatry","I -> GI","dispersal","21.17","","vicariance (v)","d"
"176",1,1,122,177,"inNode177",26.19,24.3,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"177",1,1,177,178,"inNode178",24.3,21.47,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"178",1,1,178,179,"inNode179",21.47,18.76,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"179",1,1,179,180,"inNode180",18.76,15.62,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"180",1,1,180,181,"inNode181",15.62,9.44,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","9.46","","vicariance (v)","d"
"181",1,1,181,182,"inNode182",9.44,6.92,"AI","A","AF","AI -> A","allopatry","A -> AF","dispersal","8.98","","vicariance (v)","d"
"182",1,1,182,183,"inNode183",6.92,4.43,"AF","A","ADE","AF -> A","allopatry","A -> ADE","dispersal","6.46","","vicariance (v)","d"
"183",1,1,183,184,"inNode184",4.43,3.61,"ADE","A","AB","ADE -> A","allopatry","A -> AB","dispersal","3.89","","vicariance (v)","d"
"184",1,1,184,185,"inNode185",3.61,1.55,"AB","A","A","AB -> A","allopatry","–","–","–","","sympatry (y)",""
"185",1,1,185,186,"inNode186",1.55,0.3,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"186",1,1,186,187,"inNode187",0.3,0.02,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","0.19","","vicariance (v)","d"
"187",1,1,183,188,"inNode188",4.43,3.79,"ADE","DE","CDE","ADE -> DE","allopatry","DE -> CDE","dispersal","3.92","","vicariance (v)","d"
"188",1,1,182,189,"inNode189",6.92,3.83,"AF","F","F","AF -> F","allopatry","–","–","–","","sympatry (y)",""
"189",1,1,181,190,"inNode190",9.44,1.26,"AI","I","BJ","AI -> I","allopatry","I -> BJ","dispersal_and_extinction","7.73","","vicariance (v)","d"
"190",1,1,178,191,"inNode191",21.47,17.13,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"191",1,1,191,192,"inNode192",17.13,15.42,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"192",1,1,192,193,"inNode193",15.42,8.61,"A","A","ABG","A -> A","in_situ_speciation","A -> ABG","dispersal","12.73","","vicariance (v)","d"
"193",1,1,193,194,"inNode194",8.61,4.2,"ABG","AG","AG","ABG -> AG","allopatry","–","–","–","","subset (s)",""
"194",1,1,194,195,"inNode195",4.2,3.78,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","subset (s)",""
"195",1,1,195,196,"inNode196",3.78,2.77,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","subset (s)",""
"196",1,1,196,197,"inNode197",2.77,2.49,"AG","AG","AG","AG -> AG","subset_sympatry","–","–","–","","vicariance (v)",""
"197",1,1,194,198,"inNode198",4.2,0.74,"AG","A","AD","AG -> A","subset_sympatry","A -> AD","dispersal","2.19","","vicariance (v)","d"
"198",1,1,192,199,"inNode199",15.42,13.4,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"199",1,1,199,200,"inNode200",13.4,3.14,"A","A","C","A -> A","in_situ_speciation","A -> C","dispersal_and_extinction","7.14","","sympatry (y)","d"
"200",1,1,199,201,"inNode201",13.4,0.54,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"201",1,1,121,202,"inNode202",28.77,26.68,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"202",1,1,202,203,"inNode203",26.68,25.95,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"203",1,1,203,204,"inNode204",25.95,21.29,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"204",1,1,204,205,"inNode205",21.29,18.12,"A","A","AI","A -> A","in_situ_speciation","A -> AI","dispersal","18.31","","subset (s)","d"
"205",1,1,205,206,"inNode206",18.12,18.02,"AI","AI","AI","AI -> AI","subset_sympatry","–","–","–","","vicariance (v)",""
"206",1,1,206,207,"inNode207",18.02,12.81,"AI","A","A","AI -> A","allopatry","–","–","–","","sympatry (y)",""
"207",1,1,207,208,"inNode208",12.81,9.82,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"208",1,1,208,209,"inNode209",9.82,6.88,"A","A","AC","A -> A","in_situ_speciation","A -> AC","dispersal","8.74","","vicariance (v)","d"
"209",1,1,209,210,"inNode210",6.88,4.41,"AC","A","A","AC -> A","allopatry","–","–","–","","sympatry (y)",""
"210",1,1,210,211,"inNode211",4.41,3.33,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"211",1,1,211,212,"inNode212",3.33,2.74,"A","A","AD","A -> A","in_situ_speciation","A -> AD","dispersal","2.74","","vicariance (v)","d"
"212",1,1,212,213,"inNode213",2.74,0.81,"AD","A","A","AD -> A","allopatry","–","–","–","","sympatry (y)",""
"213",1,1,210,214,"inNode214",4.41,1.97,"A","A","A","A -> A","in_situ_speciation","–","–","–","","sympatry (y)",""
"214",1,1,209,215,"inNode215",6.88,4.29,"AC","C","C","AC -> C","allopatry","–","–","–","","sympatry (y)",""
